,btms_size,cost_a,cost_b,cost_c,cost_total,share_cost_a,share_cost_b,share_cost_c,E_Charge,c_rate,use_rate,btms_ratio,load_factor
71,372.0193779665266,181.17268818319133,11.225437392831983,4.881994537981563,197.2801201140049,0.9183524831518485,0.05690100647923871,0.02474651036891269,534.9999999999999,0.7418875024634282,1.30537881427553,0.907712550462551,0.9999999962985622
716,101.46534740332822,65.08465333222226,4.032637085322101,2.3154622672432024,71.43275268478756,0.9111318111934219,0.05645361453613558,0.03241457427044257,239.00000000000003,2.8505318819329646,2.2688008814625684,0.9631994545045054,0.9999999993999094
719,129.12830318763895,80.57575976679328,4.992464127525844,2.7400721009148605,88.30829599523399,0.9124370350339674,0.05653448604415703,0.0310284789218755,289.1666666666667,4.545796129927215,2.110085091770265,0.942265270830528,0.9999999997568456
722,335.9681563645186,219.33825136858064,13.59017097600078,7.327585566370508,240.25600791095195,0.9129355526870977,0.0565653741363996,0.030499073176502585,871.9583333333334,1.2236191974480313,2.1712257110482724,0.8365797668376307,0.9999999871305254
726,216.94068900149315,142.64593249413247,8.838324366727491,5.808848692171095,157.29310555303104,0.9068797516114887,0.05619015744938464,0.036930090939126727,611.7083333333334,1.9474266423901248,2.516938250654616,0.8926252733812006,0.9999999995209555
733,665.2898606639392,435.7872745909648,27.00132573275806,13.56771680527203,476.3563171289949,0.9148346708561772,0.056683043263696734,0.028482285880126076,1861.3055555555532,1.078743956210803,2.0332435806207334,0.726745984510464,0.9999999477087426
740,221.80272196125304,107.97909597213277,6.690371455680752,5.512134129056708,120.18160155687022,0.8984661093989232,0.05566884921661534,0.04586504138446144,612.7083333333333,2.581291492663349,2.472373261459365,0.8950084228698939,0.9999999895063849
744,336.7121385016379,206.88720733671732,12.818705824952458,6.085733215070791,225.79164637674057,0.9162748518672804,0.056772276701344555,0.02695287143137506,692.2083333333335,0.7989714094437015,1.79848992687684,0.8748426740779223,0.9999999694593128
745,296.62627225186577,191.5981744034153,11.871399231939996,6.092858033801431,209.56243166915672,0.9142773009329163,0.05664850869206259,0.029074190375021184,692.3333333333334,2.4239784282106287,2.0439077240946943,0.8757006196798326,0.9999999997114581
750,376.0652562240865,28.4371632958643,1.7619631270508496,4.656677532144915,34.85580395506007,0.8158515962658217,0.050550064182210974,0.13359833955196715,505.5416666666667,1.1362472152966305,1.2316323106965326,0.9161937601502452,0.9999999959846309
755,230.17899547644868,74.09480461897104,4.590904946684699,4.7570234917213154,83.44273305737705,0.8879719288199948,0.05501863108352278,0.057009440096482476,526.3333333333334,1.2008103150780731,2.055949046563497,0.8991189733161775,0.9999999947741947
761,277.8277829566563,69.25845551243553,4.291245353123895,6.27800552875065,79.82770639431008,0.867599216371474,0.05375634033536211,0.07864444329316381,721.6666666666665,2.0434539536810727,2.248760622007539,0.8657295769227521,0.9999999968757151
777,527.1324892180025,199.74671466209233,12.376281780375,14.279829120169106,226.40282556263642,0.8822624636671355,0.05466487332752386,0.06307266300534072,2152.333333333333,1.5276907032372427,2.7038398075608097,0.6622031012263844,0.999999997753118
781,425.6355661982996,222.58049979994607,13.791060288530597,9.114210553246858,245.48577064172352,0.9066940996950623,0.05617865447956284,0.037127245825374855,1109.5416666666667,1.3287661071226022,2.1321686228923933,0.8179294444718638,0.9999999973823315
839,1050.9262806163724,597.2899511146296,37.00801163156228,17.090373619644396,651.3883363658363,0.9169491035823158,0.05681405325436721,0.026236843163316953,2957.166666666667,0.7334109217801013,1.6261236323496489,0.5778964304010377,0.9999999759718009
85,216.4323873217322,115.53352759935429,7.158443106657517,3.5107667393601716,126.20273744537198,0.915459758940364,0.05672177364422158,0.02781846741541434,370.5,1.309101249231992,1.6130177551926694,0.9422652727360076,0.9999999945183039
851,88.84350488758187,50.28785785142196,3.11582946409659,1.056139207314252,54.459826522832806,0.9233936474318054,0.05721335639565889,0.019392996172535648,106.75,3.3224941188868327,1.1816666682382917,0.9834511326943443,0.9999999937529854
865,891.4449745123883,586.1555996793787,36.318128591245426,19.19814840634968,641.6718766769739,0.9134818292409864,0.056599221364237,0.029918949394776552,2794.416666666665,1.376208776754818,2.0310662084128457,0.6479290601108986,0.9999999584458645
87,230.1966023232812,141.6662241271336,8.77762175725989,6.706236410793749,157.15008229518722,0.9014708873077834,0.05585502488488807,0.04267408780732869,687.9583333333333,1.1685010704812826,2.620010535476693,0.8766774004984829,0.9999999766899538
877,327.58869718417174,214.13557485435666,13.267813781485204,9.209943346849094,236.61333198269097,0.9050021529218877,0.05607382166637925,0.03892402541173306,1106.6944444444446,1.223044537665658,2.716774695215089,0.8041828414483498,0.9999999828222125
882,175.94649739996143,96.76164251594763,5.995339424406318,2.3658384506087575,105.1228203909627,0.9204627706532322,0.05703175963229513,0.022505469714472637,244.58333333333331,1.6424305542149666,1.336862367814458,0.9617018785258175,0.9999999988024075
884,136.6269008683932,68.72560727610283,4.258230142184455,2.9907307319260803,75.97456815021337,0.9045870078553362,0.0560480993293082,0.03936489281535562,318.08333333333326,2.0910826920030057,2.176857875215871,0.9350296414619855,0.9999999924864471
887,263.4730624999476,120.7791279922521,7.483459859396478,3.8232413175420037,132.0858291691906,0.9143988325768423,0.05665603877771634,0.028945128645441295,416.08333333333337,1.067747522255487,1.4433551218360021,0.9139640157623468,0.9999999944406688
898,275.4036282369229,121.4528249362661,7.525202038875122,6.400119785877273,135.3781467610185,0.8971375945237703,0.05558653459896504,0.04727587087726449,728.7083333333333,2.060220659372721,2.312471917732714,0.8739616760335085,0.9999999959575764
90,415.1276319091222,269.53435058207884,16.70031508621984,4.701617423878415,290.9362830921771,0.9264377330918279,0.05740196756734083,0.016160299340831286,503.0,1.3908817846611894,1.1263598323640254,0.9295886478863494,0.9999999949658512
900,286.3786029529206,184.7468778419181,11.446893742828712,6.561100018573611,202.7548716033204,0.9111834225288848,0.0564568123681091,0.0323597651030061,745.5416666666666,2.5024021565562125,2.279743269004393,0.8756984641620329,0.9999999996848558
918,314.74441753817683,202.95412868687268,12.57501275737335,4.923317120083097,220.4524585643291,0.920625381130189,0.057041834957372,0.022332783912439105,552.5416666666666,1.3510986524131916,1.5563217675807657,0.8865278725390736,0.9999999949176436
92,258.7998478423499,155.58097072078365,9.639777738332498,5.802349711473003,171.02309817058915,0.9097073575734048,0.0563653555656978,0.033927286860897445,673.0694444444441,1.0429675607323696,2.231385741453068,0.8579832216901492,0.999999998706965
921,493.4324696288991,313.3309345535853,19.4139460221087,7.941581184408665,340.68646176010265,0.9197046836989372,0.05698478865819799,0.023310527642864773,911.2083333333331,1.437374383945363,1.6016545022047564,0.8673190395703194,0.9999999990660159
928,394.30409795440295,238.82525612869813,14.797583385134601,8.440283947766565,262.0631234615993,0.9113272137416685,0.056465721653901166,0.032207064604430465,979.958333333333,1.9178277399706425,2.1304155135508402,0.8572115147807955,0.9999999994965914
945,310.89765874254385,204.4258578033165,12.666200911733256,7.788571562962452,224.8806302780122,0.9090416437849352,0.056324108021551106,0.034634248193513635,892.4166666666665,1.3190317631338466,2.3920584940443805,0.8333387453995107,0.9999999838386772
972,439.19489394045087,234.3375451949717,14.519525369719299,7.974189134417792,256.8312596991088,0.912418314925957,0.05653332614857584,0.03104835892546714,951.1805555555555,1.26952567737585,1.8075140435216863,0.834595423554173,0.9999999971553922
978,446.3318653965817,220.1986688538704,13.64348233716495,6.9118017711386255,240.75395296217397,0.9146211978852405,0.05666981650477218,0.02870898560998736,795.0416666666666,1.2646389110050205,1.541108727227129,0.8651696657436021,0.9999999976264644
985,301.27547387238786,150.45704455606568,9.32229990575005,5.04511750475705,164.82446196657278,0.9128320078276919,0.05655895850969414,0.030609033662613895,541.5,1.9107722873233908,1.6654494879593016,0.9266095728448095,0.9999999922613573
992,256.2696205627825,117.84215046401353,7.301485094336635,5.544873777482553,130.68850933583272,0.9017024607817076,0.0558693731487431,0.042428166069549286,622.2916666666666,2.2325179212530144,2.152752540832168,0.886537786629462,0.9999999996151309
999,242.4045272869736,132.32532269140629,8.198860657499935,4.185427010781605,144.70961035968782,0.9144197290180013,0.05665733351863075,0.028922937463368027,455.49999999999994,1.2357581109483144,1.7174209338663444,0.9139640167434118,0.9999999851152516
