,time,time_x,P_Grid,P_BTMS,E_BTMS,E_Shift,P_Charge,P_Shift,P_BTMS_Ch,P_BTMS_DCh,t_wait,"param: btms size, a,b,c",d
129,25903.0,25903,1575.730901361277,-517.2970110587187,1503.2360628534734,3.976261159794778e-10,2093.0279124176877,-2.307842963457231e-09,2.0666934245416164e-08,-517.2970110793857,-2.848427831227872e-13,0.0,10.0
130,25963.0,25963,1575.730901362257,-223.6955053902732,1494.1606766945129,3.591615234559253e-10,1799.426406753873,1.3430246297358909e-09,1.8846021568709394e-08,-223.69550540911925,1.5621525700597014e-14,0.0,10.0
131,26023.0,26023,1575.7309013625802,-132.706215176384,1490.236194143774,3.8154480246365084e-10,1708.4371165405014,1.5371618216099403e-09,1.7920481998357433e-08,-132.7062151943045,2.3141609748475884e-13,0.0,10.0
132,26083.0,26083,1575.7309013617362,-342.02085260529134,1487.9080149301226,4.0716360214330746e-10,1917.7517539654518,-1.5753976017007671e-09,2.0132920189331236e-08,-342.02085262542425,-8.370821893785071e-14,0.0,10.0
133,26143.0,26143,1575.7309013619385,-358.9848121547138,1481.9076490949078,3.809064616866756e-10,1934.7157137097065,1.930542546564663e-07,1.9907265780685478e-08,-358.9848121746211,3.214426423870897e-11,0.0,10.0
134,26203.0,26203,1550.3498949950101,40.17429343974701,1475.6096699342647,3.598482318916928e-09,1510.1756013593626,-1.9590044603586753e-07,40.174293458797976,-1.905096300841322e-08,-1.7927123992921995e-12,0.0,10.0
135,26263.0,26263,1497.283078809904,267.51910762894954,1476.2457629136945,3.33472979780943e-10,1229.7639711704044,-1.0549732771476911e-08,267.51910764743565,-1.8486083487687433e-08,-2.1877530059345754e-12,0.0,10.0
136,26323.0,26323,1575.7309013622482,-124.49550200782808,1480.4814821177883,1.5764431529122052e-10,1700.22640360815,2.3807342954170733e-07,1.6430227162613837e-08,-124.49550202425831,3.8022689257740544e-11,0.0,10.0
137,26383.0,26383,1493.8761043776183,215.45177734217347,1478.2973505035877,4.125541136442911e-09,1278.4243267969587,-2.3848619084184583e-07,215.4517773598548,-1.7681336280383184e-08,-3.567300451573553e-12,0.0,10.0
138,26443.0,26443,1575.730901362787,-136.10959548987938,1481.708670311475,1.507678641409067e-10,1711.8404970779632,2.252971317276939e-07,1.6318608012939503e-08,-136.109595506198,3.584438273955056e-11,0.0,10.0
139,26503.0,26503,1526.4174343086936,100.42373874486574,1479.3207826712737,3.905725964557028e-09,1425.9936953522163,-2.116114963999746e-07,100.42373876215828,-1.7292535502107323e-08,-1.2658238111280034e-12,0.0,10.0
140,26563.0,26563,1527.2892134426615,130.23427008684425,1480.9108252013714,3.78864921692664e-10,1397.0549433548777,-9.395081214569042e-10,130.23427010437595,-1.7531705993789488e-08,-2.013383205014166e-13,0.0,10.0
141,26623.0,26623,1499.6278905331749,450.4181983563762,1482.9728678110494,3.632070460389772e-10,1049.209692177721,9.220045525882429e-10,450.41819837604066,-1.9664509950514943e-08,-2.0957314809894594e-14,0.0,10.0
142,26683.0,26683,1493.0275679881088,802.4567597469696,1490.1044892849918,3.7857418400701687e-10,690.5708082416712,5.322464195198924e-10,802.4567597669193,-1.9949618673807596e-08,3.893264091587653e-14,0.0,10.0
143,26743.0,26743,1498.1812620942524,703.2196929235708,1502.810054647618,3.874453016977456e-10,794.9615691707344,5.2628564331369214e-11,703.2196929434807,-1.9909853838642233e-08,2.942176244777149e-14,0.0,10.0
144,26803.0,26803,1503.632726762809,589.3631547211838,1513.944366452207,3.883228017146045e-10,914.2695720414081,-2.169657896336795e-10,589.3631547410253,-1.9841359186724275e-08,-8.960828950599717e-15,0.0,10.0
145,26863.0,26863,1503.7084292659933,782.0603982607411,1523.2759497352588,3.8470708550968925e-10,721.6480310056351,3.8274381642999195e-10,782.0603982807353,-1.999422682639755e-08,6.267949251553558e-14,0.0,10.0
146,26923.0,26923,1517.6404173118283,768.566166942356,1535.658572707686,3.910865342469407e-10,749.0742503496591,-1.9813195482423763e-08,768.5661669626454,-2.028950920574596e-08,-3.2509612890428147e-12,0.0,10.0
147,26983.0,26983,1575.730901374478,-265.34758348047677,1547.827537017572,6.086676502599789e-11,1841.0784848738763,1.8921798524518066e-08,1.6857912132193517e-08,-265.34758349733465,9.179963160564518e-13,0.0,10.0
148,27043.0,27043,1575.7309013748227,-162.35491197894103,1543.172316254728,3.7622876651450254e-10,1738.0858133577563,3.992667926362673e-09,1.4352406871926116e-08,-162.35491199329346,6.00425831244801e-13,0.0,10.0
149,27103.0,27103,1575.7309013744668,-900.0273503473045,1540.323984465599,4.4277193615576963e-10,2475.7582517180563,-3.7149801331550487e-09,1.654423917035145e-08,-900.0273503638488,-1.4995783587254435e-13,0.0,10.0
150,27163.0,27163,1575.7309013744823,-1242.7398759279322,1524.534030950706,3.8085441711367167e-10,2818.4707773025084,9.427248172742482e-11,1.6112818801830572e-08,-1242.739875944045,-1.6253192784802642e-14,0.0,10.0
151,27223.0,27223,1575.730901374488,-1202.0043942161237,1502.7315769870306,3.824246482699438e-10,2777.7352955904225,-1.8878088914978833e-10,1.596372390424366e-08,-1202.0043942320872,-5.1607314193722615e-14,0.0,10.0
152,27283.0,27283,1575.730901374538,-2037.3853577112627,1481.6437805972466,3.792773062088449e-10,3613.1162590862946,4.939481458871291e-10,1.539631532220445e-08,-2037.3853577266589,4.1626331784883727e-14,0.0,10.0
153,27343.0,27343,1575.7309013745266,-1784.5464767722842,1445.9001778303561,3.875089128999589e-10,3360.277378147112,3.015188198721267e-10,1.5520877820031126e-08,-1784.5464767878052,7.234706918256592e-14,0.0,10.0
154,27403.0,27403,1575.7309013744937,-1261.1539607898167,1414.5923449045001,3.925333319040955e-10,2836.8848621640136,-2.9631556558287686e-10,1.5951335418061326e-08,-1261.1539608057678,1.4635816967878843e-14,0.0,10.0
155,27463.0,27463,1575.7309013744762,-794.0388012293693,1392.4668368204407,3.875937689737572e-10,2369.769702603558,-2.872302252889291e-10,1.631780395156846e-08,-794.0388012456871,-2.3778717873812302e-14,0.0,10.0
156,27523.0,27523,1575.7309013745005,-1323.7611663566738,1378.5363315356872,3.828055671428345e-10,2899.4920677312725,9.780751923513783e-11,1.597122336041001e-08,-1323.7611663726452,2.4125904985619e-15,0.0,10.0
157,27583.0,27583,1575.7309013745012,-1244.2391599818488,1355.3124514241392,3.8443475739671754e-10,2819.9700613563646,1.4176805949050144e-11,1.6007658893168155e-08,-1244.2391599978564,2.023138541638499e-18,0.0,10.0
158,27643.0,27643,1575.7309013745032,-1177.450444302469,1333.4836942314478,3.8467008671896987e-10,2753.1813456766026,-3.6927551431355917e-10,1.599433286254677e-08,-1177.4504443184633,-6.228766576484741e-14,0.0,10.0
159,27703.0,27703,1575.7309013745603,-2181.6027834094966,1312.8266688927808,3.785145137959702e-10,3757.3336847842124,1.5637619731244504e-10,1.542496499402643e-08,-2181.6027834249217,-2.0581400671208302e-14,0.0,10.0
160,27763.0,27763,1575.7309013745842,-2994.052028795055,1274.5529358504825,3.811199288818986e-10,4569.782930171616,1.9769451612068377e-09,1.527177752628019e-08,-2994.052028810327,3.036202417006051e-13,0.0,10.0
161,27823.0,27823,1575.7309013745441,-1660.938959163928,1222.0257072751047,4.140683380803774e-10,3236.6698605373845,-1.0875641156137146e-09,1.557886850185736e-08,-1660.9389591795068,7.442400127337291e-14,0.0,10.0
162,27883.0,27883,1575.7309013745073,-1106.654294368932,1192.886427289746,3.959413069284926e-10,2682.385195742944,-4.954304442950063e-10,1.6060364173894577e-08,-1106.6542943849925,9.258677583837939e-15,0.0,10.0
163,27943.0,27943,1575.7309013744948,-1189.3791504780513,1173.471439669211,3.8768314723278965e-10,2765.1100518520484,-4.976379864001043e-10,1.6307704264880928e-08,-1189.379150494359,-5.891002390502726e-14,0.0,10.0
164,28003.0,28003,1575.7309013745291,-412.2022280194477,1152.605138783603,3.793882277965075e-10,1987.9331293950645,1.0875584654282668e-09,1.6442732398987625e-08,-412.2022280358904,1.4255394869953005e-13,0.0,10.0
165,28063.0,28063,1575.730901374474,-555.3444369141976,1145.373520748146,3.9751317710980866e-10,2131.075338287931,-7.404933218975256e-10,1.7024774090907585e-08,-555.3444369312224,-2.2821278249729685e-14,0.0,10.0
166,28123.0,28123,1575.7309013744814,-605.1700877533353,1135.630635889973,3.8517056050045506e-10,2180.9009891276132,-2.0357815173721126e-10,1.6848543042754535e-08,-605.170087770184,-3.0970016577396254e-14,0.0,10.0
167,28183.0,28183,1575.730901374498,-694.0868539411772,1125.0136168065526,3.817765625518356e-10,2269.817755315498,-1.7709226163664833e-10,1.6495055781282254e-08,-694.0868539576722,-5.29194203525112e-14,0.0,10.0
168,28243.0,28243,1575.7309013745423,-1522.32963601862,1112.836654456679,3.7882401112040003e-10,3098.06053739303,-1.3162186127045765e-10,1.5679023500470183e-08,-1522.3296360342988,-6.426686433814361e-14,0.0,10.0
169,28303.0,28303,1575.730901374598,-2769.475431185725,1086.1291169826413,3.766294038477502e-10,4345.206332560672,3.498464131774014e-10,1.5241468180667837e-08,-2769.4754312009663,3.2489834421998333e-15,0.0,10.0
170,28363.0,28363,1575.7309013746133,-2999.2428339812964,1037.541828716199,3.8245939933537377e-10,4574.973735355949,3.995099774580975e-11,1.518147810083108e-08,-2999.242833996478,-7.473371637663464e-15,0.0,10.0
171,28423.0,28423,1575.7309013746262,-3112.8147329892154,984.9235333831678,3.8312447212573343e-10,4688.5456343636615,-1.794288306527662e-10,1.512112199911149e-08,-3112.8147330043366,-4.020368430467521e-14,0.0,10.0
172,28483.0,28483,1575.7309013746421,-3415.2860248607412,930.3127485938572,3.8013321128616415e-10,4991.016926236341,9.570422438849986e-10,1.5105967923235663e-08,-3415.2860248758475,1.2509546618952936e-13,0.0,10.0
173,28543.0,28543,1575.7309013745732,-3759.271292619768,870.3954499120642,3.960832225939199e-10,5335.002193993338,-1.003161130177673e-09,1.560677444742264e-08,-3759.271292635375,-7.995186329672373e-14,0.0,10.0
174,28603.0,28603,1575.7309013746249,-3532.8053592497436,804.4433219713399,3.7936317313812165e-10,5108.536260625799,1.4307689777104493e-09,1.5232395697443015e-08,-3532.805359264976,1.9700188027941325e-13,0.0,10.0
175,28663.0,28663,1575.7309013746274,-2835.9780302587774,742.4642805809675,4.03208675937101e-10,4411.7089316320835,-1.3214318078708082e-09,1.50347706849378e-08,-2835.978030273812,-5.998716603234192e-14,0.0,10.0
176,28723.0,28723,1575.7309013746356,-3373.2897107793983,692.7102800500861,3.811839355539267e-10,4949.0206121557585,1.7242489174032181e-09,1.5108057425162894e-08,-3373.2897107945064,2.6024043395925113e-13,0.0,10.0
177,28783.0,28783,1575.7309013744946,-3835.247860339684,633.5297588083164,4.099207517771619e-10,5410.978761710732,-3.446271132287167e-09,1.5955342461481717e-08,-3835.2478603556397,-3.8130426529352695e-13,0.0,10.0
178,28843.0,28843,1575.7309013746346,-3316.6615798984117,566.2447086268912,3.524821461458455e-10,4892.392481276449,3.4032387093179414e-09,1.5065763194236078e-08,-3316.661579913477,3.0159061136500115e-13,0.0,10.0
179,28903.0,28903,1575.7309013746046,-2576.321826765752,508.0576633654898,4.0920219536914527e-10,4152.052728138649,-1.7075130290112552e-09,1.5111884832408327e-08,-2576.321826780864,-7.811099725716535e-14,0.0,10.0
180,28963.0,28963,1575.7309013745953,-3127.452224448085,462.8590348257139,3.8074273201749567e-10,4703.183125823636,9.56013504531695e-10,1.521213270039562e-08,-3127.452224463297,1.2070486617695233e-13,0.0,10.0
181,29023.0,29023,1575.7309013745785,-2423.797350177218,407.99145194063374,3.9667558595849114e-10,3999.5282515516105,-1.8606259854578847e-10,1.5257318104634603e-08,-2423.7973501924757,6.642926290555462e-14,0.0,10.0
182,29083.0,29083,1575.7309013745532,-2075.7941339291087,365.46869141118276,3.935737021537148e-10,3651.5250353035576,-1.044615612918839e-10,1.5425704239553097e-08,-2075.7941339445347,5.0890416016740505e-14,0.0,10.0
183,29143.0,29143,1575.7309013745373,-1806.8128865143574,329.05125046503167,3.918318133585464e-10,3382.543787888646,-2.486438163385469e-10,1.5524548790179083e-08,-1806.812886529882,1.1795703876725293e-14,0.0,10.0
184,29203.0,29203,1575.7309013745385,-1892.0103947728492,297.3527787717708,3.8768685455577204e-10,3467.7412961471305,-2.5756528320319125e-10,1.545798227120179e-08,-1892.0103947883072,-2.913880568655241e-14,0.0,10.0
185,29263.0,29263,1575.7309013745528,-2339.7672202775284,264.15961395116807,3.8339321095726586e-10,3915.4981216522124,1.3130396171534857e-10,1.531099090427832e-08,-2339.7672202928397,-4.910844391961839e-15,0.0,10.0
186,29323.0,29323,1575.7309013745466,-2319.940265622699,223.11106622697466,3.8558078389842756e-10,3895.6711669972115,-3.369438943452729e-11,1.5355032658722185e-08,-2319.940265638054,-1.705684557879935e-14,0.0,10.0
187,29383.0,29383,1575.7309013745662,-2870.4909576898876,182.4103598125151,3.850183674152584e-10,4446.221859065087,6.336790888461672e-10,1.519882636105516e-08,-2870.4909577050867,9.430673169692388e-14,0.0,10.0
188,29443.0,29443,1575.7309013745419,-2455.7384297727276,132.05086932670162,3.955789337882318e-10,4031.4693311474684,1.990506615150169e-10,1.5279275030979412e-08,-2455.738429788007,1.140388906165643e-13,0.0,10.0
189,29503.0,29503,1575.7309013744998,-2234.701224453168,88.96773897978552,3.988956230040617e-10,3810.4321258290333,1.3661335568046152e-09,1.5502840066350412e-08,-2234.701224468671,3.3922658694738984e-13,0.0,10.0
190,29563.0,29563,1575.7309013744016,-1074.7916496637804,49.762454340229745,4.2166373556404315e-10,2650.5225510366586,-1.5234660463161905e-09,1.6186783836912315e-08,-1074.7916496799673,6.678369069601177e-14,0.0,10.0
191,29623.0,29623,1575.7309013743347,-566.6243981109601,30.906460486451518,3.9627159088823204e-10,2142.3552994853076,1.3182063263380038e-11,1.679566307601825e-08,-566.6243981277557,9.951664640736333e-14,0.0,10.0
192,29683.0,29683,1575.7309013742974,-639.9371295934361,20.96568157219542,3.964902228343622e-10,2215.668030965264,-2.4693046209853773e-09,1.707816237138637e-08,-639.9371296105143,-3.239524870062803e-13,0.0,10.0
193,29743.0,29743,1575.7309013744282,-555.1067199815162,9.738714386316454,3.553339727703893e-10,2151.741744910229,20.904123554284784,1.6212003716668658e-08,-555.1067199977283,0.0034840205921232953,0.0,10.0
194,29803.0,29803,1575.7309013712238,1.1539215674243837e-08,6.48087871026815e-10,0.3484020595934209,1825.2359271988116,249.50502583912737,3.6536137129754785e-08,-2.4996921596953107e-08,0.04506819156379725,0.0,10.0
195,29863.0,29863,1575.730901362634,-3.0742473630117146e-09,7.879107041779514e-10,4.50681915691222,1305.3217523346616,-270.40914903104635,3.5062704430963e-08,-3.813695194699701e-08,5.887971464923577e-11,0.0,10.0
196,29923.0,29923,1371.9297959248643,791.3921434397315,6.740879032850813e-10,6.394788995709442e-09,580.5376521241833,-3.6094949548791e-07,791.3921434593054,-1.9574037188313998e-08,-1.4363007348228686e-12,0.0,10.0
197,29983.0,29983,1406.188056597713,570.7088768246138,12.53037560510302,3.789591933063191e-10,835.4791797734897,3.9058068046091407e-10,570.7088768441747,-1.956092627903523e-08,4.938462933777564e-15,0.0,10.0
198,30043.0,30043,1359.011037712284,545.6696857889049,21.56659948812595,3.8546902998690515e-10,813.341351923201,-1.7805928980851427e-10,545.6696858083898,-1.9485003485098124e-08,-4.0259062388060415e-14,0.0,10.0
199,30103.0,30103,1244.8705940294813,671.8872307367823,30.206369513083605,3.825014914373358e-10,572.9833632928181,1.1915789584543203e-10,671.8872307563558,-1.95735485849819e-08,-1.673793938370269e-14,0.0,10.0
200,30163.0,30163,1075.8073100620957,632.6774140015539,40.844583999715844,3.844875310196952e-10,443.12989606037496,-1.6686218311846103e-10,632.6774140210711,-1.9517185442354173e-08,-5.600908407238859e-14,0.0,10.0
201,30223.0,30223,751.2427411620416,514.6563423724849,50.8619763880404,3.817065377985447e-10,236.58639878981637,2.596296388570817e-10,514.6563423922637,-1.9778872995128297e-08,-1.63163759156561e-14,0.0,10.0
202,30283.0,30283,588.4513040991257,223.60886299531788,59.010701808904244,3.8603373349862226e-10,364.8424411030794,-7.282796894856044e-10,223.60886301676217,-2.144430319906198e-08,-1.457394049465356e-13,0.0,10.0
203,30343.0,30343,294.64247265762606,176.90596215700597,62.5511754729601,3.7389579125564413e-10,117.73651050168823,1.0681558301763597e-09,176.90596218005447,-2.3048492986974212e-08,7.814762614626343e-14,0.0,10.0
204,30403.0,30403,550.4004395692766,343.396229078947,65.35218654040659,3.916984959542108e-10,207.00421049057292,2.433191390705173e-10,343.3962290978729,-1.8925914418563216e-08,8.957373625279718e-14,0.0,10.0
205,30463.0,30463,860.8270317276884,820.4016518763957,70.78929350079088,3.957538406612439e-10,40.42537982754834,-2.3744265746640153e-08,820.4016518953691,-1.8973307960918525e-08,-3.86711949266102e-12,0.0,10.0
206,,30523,,,83.77898632213468,1.5667977285071002e-14,,,,,,,
