,btms_size,cost_a,cost_b_sys,cost_b_cap,cost_b_loan,cost_b,cost_c,cost_total,share_cost_a,share_cost_b_sys,share_cost_b_cap,share_cost_b_loan,share_cost_b,share_cost_c,E_Charge,c_rate,cycles_day,btms_ratio,load_factor,btms_peak_to_grid_ratio,grid_peak_to_charge_peak_ratio
390,84.42083539639786,49.31506850411428,12.971957806134958,7.358614793595324,2.9697461863114123,20.33057259973028,6.322058863387927,75.96769996723248,0.6491583729056637,0.17075622681389876,0.0968650465496435,0.039092221925796984,0.26762127336354224,0.08322035373079416,1580.5416666666663,3.5536251036357824,3.1415033264770176,0.16779585177344436,0.2269945087095398,0.9999999995594948,0.5000000001111587
401,76.75000010985202,24.657534240005393,19.45793671517611,9.21840960248996,3.7203111630029135,28.67634631766607,7.168235307055615,60.50211586472708,0.4075482962469551,0.3216075411094862,0.15236507799331891,0.061490595987104414,0.4739726191028051,0.11847908465023978,753.0833333333333,5.863192174539205,4.410423454301104,0.44948544951037345,0.2259398548367953,3.0000000010657937,0.24999999993338803
421,94.18641454484712,33.69771201934496,17.07998595241023,8.257813800951608,3.332639597331588,25.337799753361836,6.396898087080285,65.43240985978709,0.5150003200486526,0.2610325065057264,0.12620372409707972,0.05093255168918567,0.3872362306028061,0.09776344934854124,943.3333333333335,4.1938700727116895,3.221590646681096,0.32165732029198707,0.2027155656670323,1.9269090117952339,0.3416573579739142
435,64.08333834390726,24.6575344136199,12.97195776532971,7.950918728741318,3.2087847012868154,20.922876494071026,6.147561879621269,51.7279727873122,0.47667699090013216,0.2507725910440369,0.15370636621374642,0.06203190514502173,0.40447895725778327,0.11884405184208453,940.7500000000001,4.681404039547373,4.560467889220603,0.31065639835391806,0.2757413969728773,1.9999999797231538,0.3333333355915283
437,67.25000236472931,24.657534093090344,19.4579367538212,8.374585245779617,3.379765525604105,27.832521999600818,6.48384910615476,58.97390519884592,0.4181092300052206,0.3299414662843454,0.14200492942671028,0.05730950857346725,0.4719463957110556,0.10994437428372379,715.4444444444445,6.691449592717297,4.576208117644072,0.43015220695721623,0.21389201532141924,3.0000000248987093,0.2499999984438327
446,101.72916580618508,24.657534482820083,6.4859788429535605,8.71208010721361,3.5159697033952355,15.198058950167171,6.753423380902288,46.609016813889546,0.5290292773451533,0.1391571692844791,0.18691834118709408,0.0754353973488553,0.3260755104715732,0.1448952121832735,981.25,1.4745033775545693,3.146426395231309,0.3261995744789229,0.28840264579112873,0.9999999809324881,0.5000000047905183
458,50.75000035528929,49.3150682935206,12.97195786150142,3.6760984874715392,1.483578060530576,16.648056348972958,2.8518939827280847,68.81501862522165,0.7166323468151464,0.18850474969931952,0.053420002797531736,0.021558928416635263,0.24192475249685125,0.04144290068800223,1230.0138888888896,5.911330031817951,2.660919616235939,0.10978873709414577,0.17425707813115446,1.000000008098032,0.4999999979759728
469,96.49774394384022,8.087504982734862,10.844600459206532,10.88816169534602,4.394179825643155,21.732762154552553,8.436987432310714,38.25725456959813,0.21139794461784914,0.2834652036903977,0.28460384358051943,0.11485873398597386,0.5680690472709171,0.2205330081112336,500.95833333333337,2.5990349733194997,4.145800101494466,0.7985900822816796,0.4841423626932533,5.097686319657914,0.163996628816568
500,42.15000096319112,24.657534311297095,6.4859788879502,8.425736005606632,3.40040864637942,14.911714893556832,6.539015205083701,46.108264409937625,0.5347747226413212,0.14066846737680044,0.1827380864023728,0.0737483548751086,0.3234065537791732,0.14181872357950562,723.0277777777777,3.5587187708168706,7.342823131529485,0.42806101173285005,0.21612774679989466,0.9999999948262227,0.5000000013124134
519,34.7500003288079,49.31506835840399,12.971957844409387,1.693736943426249,0.6835483266134215,14.665694787835635,1.310332022542488,65.2910951687821,0.7553107851985182,0.19867882152804997,0.02594131617868898,0.010469242778764862,0.22462013770673894,0.020069077094742965,1046.2083333333333,8.633093467081432,1.7913669595916863,0.05950057980946438,0.14692533283432635,1.0000000054647271,0.4999999986338183
533,117.93958338943222,24.657534262061475,19.457936709374422,9.01951548377447,3.6400426522705414,28.477452193148892,6.997168170906936,60.132154626117305,0.4100557250172427,0.3235862215541371,0.14999488276871104,0.06053404663284018,0.4735811043228481,0.11636317065990918,775.3055555555552,3.8155128835745447,2.8093480120872525,0.427358390207947,0.23172071988590975,2.9999999974878073,0.2500000001570122
546,55.333333863572456,49.315068456858455,14.269153599408211,5.66415847806871,2.2859075397652973,19.93331207747692,4.397997440393936,73.64637797472932,0.669619739802821,0.1937522793626655,0.076910211117406,0.03103896759932543,0.27066249048007146,0.0597177697171074,1297.0416666666667,5.963855368527261,3.759789137151182,0.16039705811246313,0.18536367565227418,1.1000000015454445,0.4761904758400353
56,164.0745796314095,5.092330544429876,24.604416373783227,9.387466350319837,3.7885380842673557,33.991882724103064,7.2470306492107035,46.33124391774365,0.10991137111429135,0.53105451728138,0.20261632446101202,0.08177069648709442,0.733670841742392,0.1564177871433165,388.20833333333326,3.4680671261387044,2.103595968567632,0.8890757735504443,0.6037981427567756,18.368368986609795,0.051630573575469574
562,130.3333334183672,24.657534241279887,32.42989452380614,7.610461806342031,3.071385112470371,40.04035633014817,5.902633949678836,70.60052452110689,0.34925426416496685,0.4593435352468355,0.10779610856951623,0.04350371521038973,0.5671396438163517,0.08360609201868141,697.4583333333334,5.7544756998175615,2.1451406670402293,0.40086026709359385,0.2075460596917323,5.000000001288562,0.16666666663087332
576,57.000000582532586,24.657534317437204,12.9719577903256,7.014619067942211,2.8309184282318745,19.98657685826781,5.423784789409139,50.067895965114154,0.4924819356223368,0.25908733611182866,0.1401021339668396,0.056541589648671786,0.39918947007866823,0.10832859429899498,801.2499999999999,5.263157833385311,4.523391833713536,0.321788876326608,0.23528789552351626,1.9999999913784734,0.33333333429128076
582,350.0000061059407,24.657533847282053,19.457936818483414,10.966081464261652,4.42562622460086,30.424018282745067,8.488163206318868,63.569715336345986,0.3878817722687537,0.3060881540137767,0.1725048068288548,0.06961846849848183,0.47859296084263153,0.13352526688861482,740.125,1.285714270224688,1.1514286252558825,0.5445026527547561,0.22539533190179228,3.000000064774924,0.2499999959516097
594,278.88607559341466,11.508167338278435,9.944820957753333,11.48828064639174,4.636372278460824,21.433101604145072,8.882331248734028,41.82360019115753,0.27515965353722766,0.23778012682552124,0.27468416381860467,0.11085540836441572,0.5124642906441259,0.21237605581864655,576.8750000000001,0.8246807645133617,1.5141462188559398,0.7320031148018904,0.3876619957555971,3.285223445637218,0.23336005991509048
608,68.84510153401084,32.60871189760176,4.394481434954496,5.392145118257039,2.176129998667541,9.786626553211535,4.182907069350328,46.57824552016362,0.7000845895641458,0.09434622077064142,0.11576531185406697,0.04671987908444296,0.21011153262470839,0.08980387781114592,987.3888888888885,1.4762173882929608,2.8772288192442406,0.20061306383582594,0.21486753855526947,0.5123280138282126,0.6612322134791468
632,55.00000006595849,49.31506848509364,12.971957811093246,4.550228666889187,1.836354342409699,17.522186477982434,3.5183853563594845,70.35564031943557,0.7009398004365895,0.18437694195087548,0.06467468203302242,0.026101025220893498,0.2490516239838979,0.05000857557951242,1379.6250000000007,5.4545454488989,3.040909095261403,0.12122859504571956,0.19582277667822837,1.0000000003274225,0.4999999999183105
669,134.75000074737306,24.657534213895623,32.42989453100938,11.762436505351005,4.747014476678324,44.192331036360386,9.446470627066422,78.29633587732243,0.31492577446446474,0.41419428083865545,0.15022971858837456,0.060628820282421905,0.56442399942703,0.12065022610850523,830.4166666666666,5.565862679324871,3.18676561106178,0.5171098867704297,0.2527136223573241,5.000000007952069,0.166666666445776
