,btms_size,cost_a,cost_b_sys,cost_b_cap,cost_b_loan,cost_b,cost_c,cost_total,share_cost_a,share_cost_b_sys,share_cost_b_cap,share_cost_b_loan,share_cost_b,share_cost_c,E_Charge,c_rate,cycles_day,btms_ratio,load_factor,btms_peak_to_grid_ratio
135,294.83965829178845,17.657259697137285,24.782763282993216,13.766833539081228,5.55593716304521,38.54959682207444,10.705089760015282,66.91194627922701,0.2638880002601124,0.37037875388609176,0.20574552534507845,0.08303356085115202,0.5761242792311702,0.15998772050871737,554.8333333333334,1.9439252311224888,1.7145526842747965,0.9111170818050759,0.999999997215496,21.343248880053643
1350,196.37789572040208,22.17693318115171,24.485546754576628,16.78563669101411,6.774247864059269,41.27118344559074,13.052511091054635,76.50062771779709,0.2898921726885709,0.32006988027472505,0.219418287035952,0.0885515330547191,0.5394881673106771,0.17061966000075188,700.125,2.883586152667448,3.1386861389460683,0.8803693330377039,0.9999999855362122,16.7896801475706
1357,255.556429130055,26.341354706436075,24.211691815344714,19.058657361522613,7.691580087173442,43.27034917686733,14.820011964323266,84.43171584762668,0.3119841216300061,0.28676062747604686,0.22572865149297258,0.0910982325771323,0.5124892789690194,0.17552659940097434,837.2916666666666,2.1910589047739455,2.738471110656085,0.8358304831829826,0.9999999997458582,13.977230759093677
136,153.31311872288208,11.665414948268017,12.204832896286026,9.322318191343326,3.762245976025177,21.527151087629353,7.249034625646786,40.44160066154416,0.28845087131678837,0.30178906612595036,0.23051308649629937,0.09302910652601072,0.5323021526222497,0.17924697606096188,365.08333333333337,1.8410612898682424,2.2327869058902126,0.9376366783446044,0.9999999893463294,15.90983774294055
1371,336.3502889085327,17.268964885169204,24.80829779010074,13.516640442700028,5.454965714659815,38.32493823280077,10.510539608269394,66.10444272623937,0.2612375836324008,0.37528941727623677,0.20447400938961036,0.08252040997078902,0.5797634266658471,0.15899898970175208,542.2916666666666,1.705771635987038,1.4756373144983486,0.9152473983355776,0.9999999979637278,21.84563959521422
1374,343.6014852946389,25.558206892605703,30.749171005218972,19.061477967144558,7.692718410488878,49.81064897236353,14.822205267404128,90.19106113237336,0.28337849196711346,0.34093368698798693,0.21134553389019384,0.08529357914082283,0.5522792208781807,0.16434228715470578,808.7083333333333,2.0696366501700187,2.037061831534521,0.8655005050674788,0.9999999876975225,18.29519887699686
1381,202.3114651036797,18.440932137608,21.704438342039882,14.069176367063898,5.677954891319509,35.77361470910378,10.94019154302707,65.15473838973885,0.2830328628947767,0.33312141032950704,0.21593481479283536,0.0871456939533,0.5490562251223424,0.16791091198288088,581.4583333333334,2.481097230216826,2.553588131714866,0.8884904155332473,0.9999999993668293,17.897805603646265
1382,193.23035444185297,13.506971194753815,12.08373101635706,10.698881258753095,4.317791147816937,22.782612275110154,8.319450066814301,44.60903353667827,0.3027855598720417,0.270880807279127,0.23983665214258235,0.09679185594251397,0.5107174594217093,0.186496980706249,423.3333333333333,1.446243519981696,2.0331325321848928,0.928022645247281,0.9999999989486233,13.604330691816962
1386,141.3372071015949,15.121379805764365,18.463545410627468,11.729229984518827,4.733613185624489,30.192775395146295,9.120649235973396,54.43480443688406,0.2777888147517324,0.339186401083438,0.21547298839143636,0.08695931278880607,0.5546593894748744,0.16755179577339321,475.5416666666667,3.021164138620668,3.04730321097859,0.9056983966314262,0.9999999982418347,18.56768593616775
1403,79.83757059748424,4.072083029882693,12.704175106588284,3.3736338527268623,1.3615111742045138,16.077808959315146,2.6233376838879723,22.77322967308581,0.17881008044700927,0.5578556616237229,0.14814033411843816,0.05978559886978151,0.705995995742161,0.11519392381082966,126.66666666666666,3.6800598790254018,1.5516483548407376,0.9779986979373764,0.9999999961969892,47.44210506680144
1424,398.2036840367181,30.608476286647235,10.959125482951798,20.700864647750517,8.354332379853968,31.659990130702315,16.096992352675812,78.36545877002536,0.3905863216659292,0.1398463768981806,0.2641580228414175,0.10660733071659736,0.40400439973959806,0.20540927859447283,982.2916666666666,0.6364823329106408,1.9089118968918621,0.7738391514847348,0.9999997536739458,5.444629018999031
1430,249.3675874315096,22.143882646627752,24.487720178884402,16.7312316846803,6.7522914137478995,41.2189518635647,13.842851448295187,77.20568595848763,0.2868167334013999,0.3171750872345217,0.2167098378437624,0.08745847316709948,0.533884925078284,0.17929834152031607,692.3333333333334,2.271036308258321,2.43589040433158,0.8773694463780412,0.9999999981053876,16.816231880059313
144,135.58799609712426,6.737907864237184,12.528868814042555,5.518958289292866,2.227308507343588,18.047827103335422,4.2915419657553775,29.077276933327983,0.23172417003444654,0.43088177901838304,0.18980313397115636,0.07659962493911102,0.6206849129895394,0.147590916976014,210.0,2.137008979142381,1.4946466812420305,0.9650292780134484,0.9999999996660134,28.276190465563296
1440,187.05855084934808,6.587640842175954,31.996687180306672,5.419067386444622,2.186995128249608,37.415754566751296,4.7938293921388375,48.797224801066086,0.13500031751871333,0.6557071085650681,0.111052778278617,0.0448180226880818,0.7667598868436851,0.09823979563760162,200.33333333333334,3.9558806206292054,1.0379377576967965,0.9691603968049144,0.9999999976712541,73.85998352854251
1442,223.840050343112,15.122784422906536,11.977474137593907,11.69212594701677,4.7186389578711365,23.66960008461068,9.091797136418645,47.88418164393586,0.31582004544546105,0.2501342557477069,0.24417512309093584,0.09854275035874427,0.49430937883864284,0.18987057571589608,475.83333333333326,1.2374942059458984,1.9180431031721084,0.9022799259705154,0.9999999974826865,12.043912315164581
1443,161.89201540015327,12.198190797182761,12.169797226320462,9.569152014637531,3.861861708869168,21.738949240957993,7.4409726066111235,41.37811264475188,0.2947981436927597,0.29411194586865713,0.2312612007413832,0.09333102604328138,0.5253731466100403,0.17982870969719994,382.91666666666663,1.7384957753546364,2.1704545533560444,0.9176389866652872,0.9999999952293822,15.171273040188225
150,120.22953642905672,6.189500045535754,19.05091135671866,5.029814501986899,2.029902753997981,24.08072585870556,3.9111837567481587,34.18140966098947,0.18107796334098242,0.5573471529016858,0.14715058717216456,0.05938616265772872,0.7044977400738504,0.11442429658516719,193.16666666666666,3.6645471246736374,1.5361848177957103,0.9561421320773074,0.9999999982752104,46.80521993492651
157,205.9006323239936,12.217778103027873,25.140466961611274,9.756565937861668,3.937497110282075,34.89703289947294,7.58670567328216,54.701516675782976,0.22335355298177376,0.4595935997646892,0.17836006258636367,0.07198149794675168,0.6379536623510529,0.13869278466717333,382.41666666666663,2.82378343980579,1.7399708645602128,0.9368344333970983,0.9999999998207969,31.290695134468756
18,323.1202593556556,26.694722938948807,24.188454106553376,20.0831863509305,8.105053430241723,44.271640457483876,15.61668570691479,86.58304910334748,0.3083135003375243,0.2793670857869823,0.2319528655887223,0.09361016404686036,0.5113199513757046,0.18036654828677104,843.5416666666667,1.731249463476889,2.2822914424281473,0.8742361307612659,0.9999999630547829,13.778971444087798
189,289.2625609622584,27.993038639274076,24.10307605683543,19.82942797436211,8.002643127189243,43.93250403119754,15.419363192908476,87.34490586338009,0.3204885088897936,0.27595285401687975,0.2270244358082905,0.09162117753846481,0.5029772898251702,0.17653420128503616,892.5416666666667,1.927063260047196,2.5172168592990207,0.8158012364145922,0.9999999954736836,13.093523501683496
202,189.3849508528552,10.7854571813528,12.26269946370685,8.535875342733862,3.444858027896325,20.798574806440712,6.637496666512729,38.22152865430624,0.28218277921068063,0.3208322611744957,0.22332637242053804,0.09012873501353821,0.5441586335950337,0.17365858719428567,338.08333333333337,1.4974638477170124,1.655027715632447,0.9271008407744565,0.999999999529328,17.28946799899674
203,431.8201965916315,28.80862249117086,37.021400566545225,20.63932232079379,8.329495491947355,57.66072288733902,16.049137036899047,102.51848241540893,0.281009061121654,0.3611192800975443,0.20132294035686604,0.08124872018877446,0.5624422204544104,0.1565487184239356,917.0416666666666,1.982739328518367,1.7550728789422159,0.8264356388213567,0.9999999742439658,19.54179515528667
207,111.0372512613583,8.053522317890765,12.442353192658775,6.455673260290865,2.6053423888294485,18.89802645294964,5.019931527212611,31.971480298053017,0.2518970733545048,0.38917038174852614,0.20191974847920943,0.08148957647694866,0.5910901302277356,0.15701279641775961,251.91666666666666,2.5914900768954037,2.1348900429804676,0.9409949935208505,0.9999999973116129,23.493664534246836
21,557.1536264505272,36.329059613656504,10.58293647428231,24.860149930239803,10.032912106055223,35.44308640452211,19.82075169660305,91.59289771478167,0.3966362078289566,0.1155431997275307,0.27142006149487463,0.10953810127612183,0.3869632612224053,0.21640053094863804,1159.9166666666667,0.43928558757599767,1.6311220156116717,0.7834921010256509,0.999999846870549,4.429820590991848
210,301.2317401726205,28.35389253686862,11.107388273440522,20.25469255546747,8.174268888740205,31.36208082890799,16.263805841340854,75.97977920711747,0.3731768219486027,0.14618874112758712,0.26658003967416233,0.10758479392862559,0.41276878080174945,0.2140543972496478,898.6666666666669,0.8527602535739737,2.454824324382074,0.822853490042681,0.9999999976494838,5.957079129027201
216,418.7576524077917,39.670114924481226,23.33518429236168,27.231355556035066,10.989869232047827,50.566539848396744,21.654438814180246,111.89109358705821,0.3545422039656393,0.20855265190705694,0.24337375463085792,0.09821933882071701,0.4519264065379148,0.19353138949644594,1266.5,1.2887367285317777,2.3783228736463107,0.7863726042130927,0.9999999944342177,8.945031638528857
253,294.5255828835968,15.516523422149469,18.437560521632854,12.172294555857553,4.912422561835906,30.60985507749041,9.465176246662248,55.59155474630212,0.2791165581347877,0.33166117777735465,0.21895941949109163,0.08836634600802695,0.5506205972684464,0.170262844596766,487.08333333333337,1.447758628605035,1.5175817724041765,0.917638985986372,0.9999999963148639,18.069375459336207
258,495.96161191903,26.904421615704035,17.688685285481963,19.315230976963626,7.795126547660443,37.003916262445586,15.019523608602471,78.9278614867521,0.34087356617688036,0.22411205564528033,0.24472005972448213,0.09876267265861298,0.46883211536976244,0.1902943184533572,856.1666666666666,0.8248276661737184,1.4300608442700773,0.8284079596649522,0.9999999253923111,9.997835792075794
