,btms_size,cost_a,cost_b_sys,cost_b_cap,cost_b_loan,cost_b,cost_c,cost_total,share_cost_a,share_cost_b_sys,share_cost_b_cap,share_cost_b_loan,share_cost_b,share_cost_c,E_Charge,c_rate,cycles_day,btms_ratio,load_factor,btms_peak_to_grid_ratio,grid_peak_to_charge_peak_ratio
437,225.00000221869703,24.657533583667202,19.457936887823188,8.374319216414026,3.3796581630479614,27.832256104237214,6.482467317607902,58.97225700551232,0.418120906943792,0.329950689966036,0.14200438717533317,0.05730928973486727,0.47195507714136914,0.10992401591483884,715.4444444444445,1.9999999982015535,1.3677778939303824,0.4301522383166932,0.21388881893294692,3.000000107538784,0.24999999327884803
446,101.72916559660172,24.657534592122957,6.485978813926956,8.712019743649762,3.5159453422255638,15.197998557576717,6.753110614965446,46.60864376466512,0.5290335139684175,0.13915828245669953,0.18691854214077147,0.07543547844855052,0.326076824597471,0.1448896614341116,981.25,1.4745033739935316,3.1464263887069985,0.3261995731304884,0.2884019200143487,0.9999999720243644,0.5000000070069378
458,150.00000008043187,49.315068470679336,12.971957814876337,3.6747807847819627,1.4830462698815439,16.6467385996583,2.8450634732016318,68.80687054353928,0.7167172127015133,0.18852707167764599,0.05340717802965116,0.021553752672752485,0.24193424970729713,0.04134853759118933,1230.0138888888896,1.9999999998389342,0.9002777836899322,0.10978873396940929,0.1742491663289581,1.0000000009113486,0.4999999997721655
469,129.9028805713559,6.607275131909745,11.233963788635947,11.382212070613505,4.593565750705212,22.616175859249452,8.817783376835003,38.0412343679942,0.17368719079916983,0.29531018052578195,0.29920722236578823,0.12075227912609442,0.5945174028915702,0.23179540630926004,500.95833333333337,1.999999860257951,3.219559346726559,0.8348599184434089,0.5958967538901887,6.463752835405991,0.13398085684150318
500,74.99999997624029,24.657534299105393,6.4859788906859945,8.424546122006573,3.3999284402016885,14.910525012692567,6.532847092019719,46.10090640381768,0.534860075919537,0.1406909190433809,0.18274144217930008,0.07374970917969056,0.323432361222681,0.14170756285778202,723.0277777777777,1.9999999963792936,4.126666668469807,0.4280610089261491,0.21611345894509168,0.9999999957424652,0.5000000010651927
519,150.00002254928904,49.315061229068874,12.971959719727444,1.6938676069909824,0.6836010590411868,14.665827326718427,1.310989585322602,65.2918781411099,0.7553016184109199,0.19867646771765743,0.02594300631588767,0.01046992487432781,0.2246194740335451,0.020078907555534996,1046.2083333333333,1.9999999939417001,0.4150010536867347,0.05950073749905349,0.14692611567192623,1.0000002945989233,0.4999999263502817
533,225.0000061491457,24.657534392369712,19.457936675099077,9.018374799359455,3.63958230160859,28.476311474458534,6.991252676803269,60.125098543631516,0.4101038499666867,0.32362419599161013,0.14999351382043907,0.06053349416080245,0.4736177098120492,0.11627844022126407,775.3055555555552,1.9999999413992113,1.4725926369056979,0.427358413705094,0.23170701587219764,2.999999976349109,0.2500000014781929
546,165.0000008328585,49.31506822539591,14.269153660292684,5.663597159643825,2.28568100619908,19.93275081993651,4.395086873348469,73.6429059186809,0.6696513073486177,0.19376141506486977,0.07690621505210249,0.03103735489095189,0.27066763011697226,0.05968106253441003,1297.0416666666667,1.999999999776512,1.260858620011675,0.16039706256060382,0.18536030546940208,1.1000000114018904,0.4761904736050135
562,375.0000013199911,24.657533862507307,32.42989462344021,7.608283612514233,3.0705060499029457,40.03817823595445,5.891339927730591,70.58705202619234,0.34932091870556903,0.4594312085934207,0.10778582465366411,0.04349956488852361,0.5672170332470848,0.08346204804734621,697.4583333333334,1.999999999190534,0.7455556044766237,0.40086029415787416,0.20751990114231134,5.00000009345668,0.16666666407065125
576,150.00000018702286,24.65753428276944,12.971957799444704,7.0159002519017815,2.8314354808680866,19.987858051346485,5.430426812711667,50.07581914682759,0.49240401261277317,0.2590463425352974,0.14010555137062103,0.05654296882425465,0.39915189390591843,0.10844409348130844,801.2499999999999,1.9999999960384915,1.7188888919205925,0.32178887252363236,0.23530328159278366,1.9999999955963863,0.3333333338226239
582,350.0000037444572,24.657534388551856,19.45793667620664,10.965738668344242,4.425487881054287,30.42367534455088,8.486384770932771,63.56759450403551,0.3878947218458377,0.30609836392301076,0.17250516955849407,0.06961861488676184,0.4786035334815048,0.13350174467265744,740.125,1.2857142694983599,1.1514286659139727,0.5445026683078749,0.22539120734463136,2.9999999769843773,0.25000000143948414
594,278.83822648260264,11.512696579209882,9.943629576951663,11.487143435478217,4.635913329614037,21.43077301242988,8.88359771868632,41.82706731032608,0.2752451299966632,0.2377319333238748,0.274634206368141,0.11083524683236741,0.5123661396920158,0.21238873031132108,576.8750000000001,0.8247234681423674,1.5141920128729205,0.7318996583724503,0.3875157678727457,3.2835375849995447,0.2334519028562004
608,68.84519768668206,32.608695922110684,4.394485636094704,5.392145690254285,2.176130229510803,9.786631326348989,4.1828836421500615,46.57821089060973,0.7000847670747411,0.09434638110972704,0.11576541020259225,0.04671991877535845,0.21011179131231927,0.08980344161293967,987.3888888888885,1.476216737800603,2.8772279954208124,0.20061328658185074,0.2148676027871004,0.5123287546131013,0.6612318895316889
632,150.0000003883952,49.31506843830573,12.97195782339645,4.55085295924574,1.8366062906223748,17.52281078264219,3.521621324906763,70.35950054585467,0.700901343183443,0.1843668264094963,0.06468000659384811,0.026103174075623552,0.24904683300334443,0.05005182381321273,1379.6250000000007,1.9999999970463769,1.115000020214218,0.12122859723852007,0.19582652480072135,1.0000000022246234,0.49999999944393314
669,375.0000005629867,24.657534095973197,32.42989456203179,11.762436735902256,4.747014569722833,44.19233129793405,9.4464708084905,78.29633620239774,0.31492577165083346,0.41419427951519733,0.15022972090924025,0.060628821219063135,0.5644240004244375,0.12065022792472901,830.4166666666666,1.999999999440742,1.1451111367347788,0.5171098969435718,0.252713623986159,5.000000036647113,0.16666666564870775
677,150.00000110600715,24.65753459529108,12.97195771724753,9.139900677061474,3.6886269957482853,22.111858394309003,7.081243969776865,53.85063695937694,0.45788751976864955,0.24088773039087963,0.16972688148436013,0.06849736983669957,0.41061461187523973,0.13149786835611083,791.7083333333331,1.999999971112312,2.238888935720148,0.4241882126215455,0.23647496531395948,1.9999999575743532,0.3333333380474535
684,176.62431451650812,6.86323911146946,15.274421026904792,13.717622621638753,5.536076912373185,28.992043648543543,10.626546441229209,46.48182920124221,0.14765423885869883,0.3286105837353016,0.2951179602301915,0.11910195892689256,0.623728543965493,0.22861721717580807,605.0,1.9999999983328656,2.85377890896655,0.8331351133518766,0.6926284719478235,8.46076710933836,0.10569967407959292
687,150.0000000385811,24.657534256337538,12.971957806411423,6.6698439110914,2.6917761119247654,19.641801717502823,5.486470625455975,49.78580659929633,0.4952723665761809,0.2605553408186575,0.13397079140996926,0.05406713872469048,0.39452613222862676,0.11020150119519245,746.0416666666665,1.9999999990918347,1.6161111223422087,0.324937170730432,0.22008679774806544,1.9999999988144266,0.3333333334653038
71,168.65215377589172,9.387015893490652,10.502773889421723,11.381955245306113,4.5934621026683775,21.884729134727834,8.83330764079801,40.105052669016494,0.23406067985899123,0.261881563305756,0.2838035231929602,0.11453574542284783,0.5456850864987162,0.2202542336422926,534.9999999999999,1.440216729405667,2.4790052200942574,0.7814758310104207,0.44438665977465885,4.2535405344271595,0.19034782228467156
722,150.0000001471031,24.657534440257557,12.971957758020626,8.994650243862553,3.63000768597982,21.96660800188318,6.953266097131473,53.57740853927221,0.46022260337925075,0.24211618500570417,0.1678813979453575,0.06775258051757069,0.4099975829510617,0.12977981366968752,871.9583333333334,1.999999990184043,2.2041667071190743,0.3791752355048703,0.2584856734320544,1.9999999764356382,0.33333333595162995
733,250.00001202878488,49.31506895008577,21.61992956141546,7.000659627462646,2.82528475990026,28.620589188878107,5.413085311018469,83.34874344998234,0.5916714146948092,0.2593911877554531,0.08399238354041592,0.03389714881059624,0.34338357129586905,0.06494501400932177,1861.3055555555532,1.999999892650972,1.029277757067756,0.13824675420962587,0.26496380571923767,1.6666666419583251,0.37500000347461054
744,75.0000083830486,24.657533750158425,6.48597903570827,7.5919428534728075,3.0639113431264824,14.077921889181077,5.886628347567857,44.62208398690736,0.5525858845452676,0.14535356613132033,0.17013868863005976,0.06866356452615413,0.3154922547613801,0.13192186069335224,692.2083333333335,1.9999998169164603,3.7188888515289054,0.40293749960675684,0.20604964127492065,1.0000000403646658,0.49999998993376804
745,300.00000086079467,24.6575339910143,25.943915685154018,7.705775266542456,3.109851154364658,33.64969095169647,5.966737156613519,64.2739620993243,0.3836317722705556,0.403645812981969,0.11988953247715634,0.04838430762302969,0.5235353454591253,0.09283288227031902,692.3333333333334,1.9999999994435824,0.9438889368789808,0.4090033922140426,0.20626995153933564,4.0000000518221075,0.199999997927116
755,150.7826174996562,6.235510458519801,11.331753688889313,12.004051109254235,4.844523867864731,23.33580479814355,9.304959783593374,38.87627504025672,0.16039372218822087,0.29148249612791305,0.3087757532537244,0.12461389016432732,0.6002582493816375,0.2393480284301417,526.3333333333334,1.7380472348315321,2.9249636576367624,0.8379360539388966,0.6637792007744393,6.908746016209649,0.12644229540887375
761,225.0000030200028,24.657533957780796,19.457936789432548,7.574900583593235,3.05703352475977,27.03283737302578,5.858277821361698,57.548649152168274,0.42846416590217684,0.33811283281354704,0.13162603632213726,0.053120856350189226,0.4697388691356843,0.1017969649621389,721.6666666666665,1.9999999809656734,1.2374076427981027,0.3857968453116134,0.21417252467976308,3.000000046851884,0.2499999970719442
777,300.0000002393074,49.31506882551719,25.943915530504135,9.608145749652966,3.8775985695556265,35.552061280157105,7.423626411693023,92.29075651736731,0.5343446157171445,0.28111066058519085,0.10410734630661415,0.042015026378356087,0.3852180068918051,0.08043737739105045,2152.333333333333,1.99999999166497,1.1773611422416086,0.16410485192236357,0.3077410523754259,1.9999999797810442,0.3333333355798847
781,157.50000542749396,49.315066719341345,13.620556166000746,2.2720172591131766,0.9169272722846814,15.892573425113923,1.7581332853950027,66.96577342985027,0.7364219689182138,0.2033957866591193,0.03392803730540377,0.0136924763998314,0.2373238239645231,0.026254207117263093,1109.5416666666667,1.9999999995916542,0.5301589333627302,0.07525633096134086,0.15624639580462613,1.0500000737362714,0.48780486050297
